date,count
2015-08-19,14863114
2015-08-20,14709037
2015-08-21,13943686
2015-08-22,12350368
2015-08-23,12213933
2015-08-24,14263805
2015-08-25,14307009
2015-08-26,14468089
2015-08-27,14134971
2015-08-28,13688599
2015-08-29,12146993
2015-08-30,12598770
2015-08-31,14415761
2015-09-01,13571039
2015-09-02,13700919
2015-09-03,13451091
2015-09-04,13069917
2015-09-05,11871031
2015-09-06,11640142
2015-09-07,13135533
2015-09-08,14103776
2015-09-09,17576066
2015-09-10,17071002
2015-09-11,17180779
2015-09-12,15293851
2015-09-13,15937710
2015-09-14,17009479
2015-09-15,17218128
2015-09-16,16695424
2015-09-17,15537171
2015-09-18,15832659
2015-09-19,14114618
2015-09-20,14461769
2015-09-21,15949382
2015-09-22,15782209
2015-09-23,15561036
2015-09-24,15375533
2015-09-25,15257742
2015-09-26,13864017
2015-09-27,14159525
2015-09-28,15583658
2015-09-29,15904365
2015-09-30,15310296
2015-10-01,15237736
2015-10-02,14814399
2015-10-03,13558319
2015-10-04,13970240
2015-10-05,18952264
2015-10-06,18561503
2015-10-07,18010952
2015-10-08,17805762
2015-10-09,16992725
2015-10-10,14837069
2015-10-11,14260406
2015-10-12,17497088
2015-10-13,17743942
2015-10-14,18140927
2015-10-15,17705731
2015-10-16,17353687
2015-10-17,15860232
2015-10-18,15784260
2015-10-19,18107790
2015-10-20,17674831
2015-10-21,17890618
2015-10-22,16434792
2015-10-23,16015515
2015-10-24,14774139
2015-10-25,14072574
2015-10-26,15996451
2015-10-27,16348698
2015-10-28,17626938
2015-10-29,16362476
2015-10-30,16157632
2015-10-31,12908416
2015-11-01,13152681
2015-11-02,19769612
2015-11-03,20258001
2015-11-04,19116756
2015-11-05,18600873
2015-11-06,17435074
2015-11-07,15912914
2015-11-08,16704400
2015-11-09,18737022
2015-11-10,19148797
2015-11-11,18652413
2015-11-12,18798837
2015-11-13,17848453
2015-11-14,16704093
2015-11-15,17045373
2015-11-16,19010570
2015-11-17,18072183
2015-11-18,17938170
2015-11-19,18178932
2015-11-20,18042519
2015-11-21,15743717
2015-11-22,15632185
2015-11-23,18055066
2015-11-24,17919207
2015-11-25,16590866
2015-11-26,13932430
2015-11-27,14700352
2015-11-28,14901815
2015-11-29,14756523
2015-11-30,18506867
2015-12-01,18436785
2015-12-02,16925263
2015-12-03,16471316
2015-12-04,16157559
2015-12-05,13827257
2015-12-06,13981039
2015-12-07,16779482
2015-12-08,21188452
2015-12-09,20429700
2015-12-10,20584134
2015-12-11,19363188
2015-12-12,17313127
2015-12-13,17101679
2015-12-14,20635276
2015-12-15,19746470
2015-12-16,19251191
2015-12-17,18754181
2015-12-18,17989312
2015-12-19,14688407
2015-12-20,15436579
2015-12-21,17928574
2015-12-22,18230127
2015-12-23,17574314
2015-12-24,15021967
2015-12-25,12466400
2015-12-26,13034518
2015-12-27,13492415
2015-12-28,16530877
2015-12-29,16230713
2015-12-30,15793620
2015-12-31,15017739
2016-01-01,12776756
2016-01-02,13421724
2016-01-03,13847139
2016-01-04,19502367
2016-01-05,19515347
2016-01-06,19616479
2016-01-07,20354647
2016-01-08,19851580
2016-01-09,18010770
2016-01-10,17020950
2016-01-11,19874585
2016-01-12,18643591
2016-01-13,14101449
2016-01-14,18310826
2016-01-15,5695738
2016-01-16,16087186
2016-01-17,16050648
2016-01-18,18199154
2016-01-19,19207098
2016-01-20,19614184
2016-01-21,18923981
2016-01-22,18082591
2016-01-23,16385835
2016-01-24,16171060
2016-01-25,17923411
2016-01-26,18041543
2016-01-27,17645885
2016-01-28,17600745
2016-01-29,16304954
2016-01-30,14337463
2016-01-31,14506228
2016-02-01,18671963
2016-02-02,18639732
2016-02-03,18639956
2016-02-04,18249728
2016-02-05,17492013
2016-02-06,15341604
2016-02-07,14785843
2016-02-08,17252871
2016-02-09,17924559
2016-02-10,17652765
2016-02-11,17422440
2016-02-12,16752163
2016-02-13,14881542
2016-02-14,14947631
2016-02-15,18021054
2016-02-16,17607017
2016-02-17,17357548
2016-02-18,17593737
2016-02-19,16661661
2016-02-20,14304460
2016-02-21,14298230
